customer_id,session_date,experiment_group,city,device_type,acquisition_channel
373152,2023-12-31 00:05:44,Variant,Chennai,Android,Referral
373152,2024-01-08 00:05:44,Variant,Chennai,Android,Referral
373152,2024-01-26 00:05:44,Variant,Chennai,Android,Referral
373152,2024-01-27 00:05:44,Variant,Chennai,Android,Referral
373152,2024-01-29 00:05:44,Variant,Chennai,Android,Referral
222073,2023-07-20 01:03:35,Variant,Mumbai,Android,Facebook
222073,2023-07-31 01:03:35,Variant,Mumbai,Android,Facebook
222073,2023-08-06 01:03:35,Variant,Mumbai,Android,Facebook
222073,2023-08-11 01:03:35,Variant,Mumbai,Android,Facebook
222073,2023-08-12 01:03:35,Variant,Mumbai,Android,Facebook
222073,2023-08-23 01:03:35,Variant,Mumbai,Android,Facebook
139755,2023-09-01 17:12:12,Variant,Delhi,Android,Instagram
139755,2023-09-09 17:12:12,Variant,Delhi,Android,Instagram
139755,2023-09-26 17:12:12,Variant,Delhi,Android,Instagram
139755,2023-09-29 17:12:12,Variant,Delhi,Android,Instagram
139755,2023-09-30 17:12:12,Variant,Delhi,Android,Instagram
139755,2023-09-30 17:12:12,Variant,Delhi,Android,Instagram
139755,2023-10-07 17:12:12,Variant,Delhi,Android,Instagram
48677,2023-11-14 18:09:56,Variant,Hyderabad,iOS,Organic
48677,2023-12-16 18:09:56,Variant,Hyderabad,iOS,Organic
48677,2023-12-31 18:09:56,Variant,Hyderabad,iOS,Organic
27365,2023-09-17 03:24:48,Variant,Bangalore,Android,Instagram
27365,2023-11-02 03:24:48,Variant,Bangalore,Android,Instagram
27365,2023-11-14 03:24:48,Variant,Bangalore,Android,Instagram
87752,2023-10-04 12:14:07,Control,Bangalore,Android,Organic
87752,2023-10-27 12:14:07,Control,Bangalore,Android,Organic
50260,2023-09-12 06:03:40,Variant,Delhi,Android,Organic
50260,2023-10-01 06:03:40,Variant,Delhi,Android,Organic
50260,2023-10-19 06:03:40,Variant,Delhi,Android,Organic
50260,2023-10-21 06:03:40,Variant,Delhi,Android,Organic
35631,2023-12-30 01:48:22,Control,Hyderabad,Android,Organic
35631,2024-01-02 01:48:22,Control,Hyderabad,Android,Organic
35631,2024-01-25 01:48:22,Control,Hyderabad,Android,Organic
35631,2024-02-15 01:48:22,Control,Hyderabad,Android,Organic
35631,2024-02-19 01:48:22,Control,Hyderabad,Android,Organic
196320,2023-08-19 19:36:31,Control,Bangalore,Android,Organic
196320,2023-08-26 19:36:31,Control,Bangalore,Android,Organic
196320,2023-09-29 19:36:31,Control,Bangalore,Android,Organic
140501,2024-01-16 14:31:26,Control,Hyderabad,Android,Referral
140501,2024-02-22 14:31:26,Control,Hyderabad,Android,Referral
39275,2023-10-12 08:31:00,Variant,Bangalore,Android,Google Ads
39275,2023-10-16 08:31:00,Variant,Bangalore,Android,Google Ads
39275,2023-10-30 08:31:00,Variant,Bangalore,Android,Google Ads
39275,2023-11-03 08:31:00,Variant,Bangalore,Android,Google Ads
39275,2023-11-12 08:31:00,Variant,Bangalore,Android,Google Ads
39275,2023-11-17 08:31:00,Variant,Bangalore,Android,Google Ads
39275,2023-11-24 08:31:00,Variant,Bangalore,Android,Google Ads
120490,2023-10-25 14:35:01,Variant,Mumbai,Android,Facebook
120490,2023-11-01 14:35:01,Variant,Mumbai,Android,Facebook
120490,2023-11-16 14:35:01,Variant,Mumbai,Android,Facebook
120490,2023-12-06 14:35:01,Variant,Mumbai,Android,Facebook
120490,2023-12-08 14:35:01,Variant,Mumbai,Android,Facebook
120490,2023-12-14 14:35:01,Variant,Mumbai,Android,Facebook
120490,2023-12-20 14:35:01,Variant,Mumbai,Android,Facebook
63147,2023-12-24 20:00:28,Control,Bangalore,iOS,Referral
63147,2024-01-05 20:00:28,Control,Bangalore,iOS,Referral
63147,2024-01-08 20:00:28,Control,Bangalore,iOS,Referral
63147,2024-01-12 20:00:28,Control,Bangalore,iOS,Referral
63147,2024-01-23 20:00:28,Control,Bangalore,iOS,Referral
105087,2023-10-29 02:14:14,Control,Delhi,iOS,Referral
105087,2023-11-16 02:14:14,Control,Delhi,iOS,Referral
41907,2023-08-21 19:30:10,Control,Hyderabad,Android,Organic
41907,2023-09-15 19:30:10,Control,Hyderabad,Android,Organic
41907,2023-09-25 19:30:10,Control,Hyderabad,Android,Organic
41907,2023-10-01 19:30:10,Control,Hyderabad,Android,Organic
83469,2023-09-26 09:18:03,Variant,Hyderabad,Android,Organic
83469,2023-10-17 09:18:03,Variant,Hyderabad,Android,Organic
83469,2023-11-01 09:18:03,Variant,Hyderabad,Android,Organic
83469,2023-11-09 09:18:03,Variant,Hyderabad,Android,Organic
83469,2023-11-09 09:18:03,Variant,Hyderabad,Android,Organic
399729,2023-12-27 20:03:37,Control,Bangalore,Android,Referral
399729,2023-12-27 20:03:37,Control,Bangalore,Android,Referral
399729,2024-01-21 20:03:37,Control,Bangalore,Android,Referral
103049,2023-08-26 01:12:47,Variant,Bangalore,Android,Organic
103049,2023-09-01 01:12:47,Variant,Bangalore,Android,Organic
103049,2023-09-10 01:12:47,Variant,Bangalore,Android,Organic
103049,2023-09-11 01:12:47,Variant,Bangalore,Android,Organic
232214,2023-11-04 03:04:18,Control,Hyderabad,Android,Instagram
232214,2023-11-13 03:04:18,Control,Hyderabad,Android,Instagram
232214,2023-11-21 03:04:18,Control,Hyderabad,Android,Instagram
232214,2023-11-27 03:04:18,Control,Hyderabad,Android,Instagram
232214,2023-12-06 03:04:18,Control,Hyderabad,Android,Instagram
18902,2023-07-03 16:05:56,Control,Hyderabad,Android,Organic
18902,2023-07-16 16:05:56,Control,Hyderabad,Android,Organic
140279,2023-11-27 23:52:53,Control,Mumbai,Android,Organic
140279,2023-12-30 23:52:53,Control,Mumbai,Android,Organic
140279,2024-01-12 23:52:53,Control,Mumbai,Android,Organic
276192,2023-11-13 23:05:28,Control,Bangalore,Android,Organic
276192,2023-11-23 23:05:28,Control,Bangalore,Android,Organic
276192,2023-12-20 23:05:28,Control,Bangalore,Android,Organic
68300,2023-11-03 04:57:00,Variant,Delhi,Android,Organic
68300,2023-12-03 04:57:00,Variant,Delhi,Android,Organic
68300,2023-12-06 04:57:00,Variant,Delhi,Android,Organic
132137,2023-11-25 18:15:41,Control,Chennai,iOS,Organic
132137,2023-12-06 18:15:41,Control,Chennai,iOS,Organic
132137,2024-01-04 18:15:41,Control,Chennai,iOS,Organic
148327,2023-10-07 04:47:23,Control,Delhi,iOS,Google Ads
148327,2023-10-17 04:47:23,Control,Delhi,iOS,Google Ads
148327,2023-11-01 04:47:23,Control,Delhi,iOS,Google Ads
148327,2023-11-14 04:47:23,Control,Delhi,iOS,Google Ads
148327,2023-11-28 04:47:23,Control,Delhi,iOS,Google Ads
65589,2023-12-29 19:34:28,Control,Bangalore,Android,Organic
65589,2024-01-19 19:34:28,Control,Bangalore,Android,Organic
74424,2023-08-05 05:33:34,Control,Hyderabad,Android,Google Ads
74424,2023-08-21 05:33:34,Control,Hyderabad,Android,Google Ads
74424,2023-08-21 05:33:34,Control,Hyderabad,Android,Google Ads
74424,2023-09-18 05:33:34,Control,Hyderabad,Android,Google Ads
240093,2023-09-30 19:58:40,Control,Bangalore,iOS,Organic
240093,2023-10-01 19:58:40,Control,Bangalore,iOS,Organic
240093,2023-10-05 19:58:40,Control,Bangalore,iOS,Organic
102801,2023-12-05 03:51:57,Control,Bangalore,Android,Organic
102801,2023-12-27 03:51:57,Control,Bangalore,Android,Organic
107240,2023-12-18 13:08:13,Variant,Pune,iOS,Organic
107240,2024-01-02 13:08:13,Variant,Pune,iOS,Organic
107240,2024-01-21 13:08:13,Variant,Pune,iOS,Organic
385150,2023-08-17 11:43:47,Variant,Bangalore,Android,Instagram
385150,2023-08-20 11:43:47,Variant,Bangalore,Android,Instagram
385150,2023-08-25 11:43:47,Variant,Bangalore,Android,Instagram
385150,2023-09-14 11:43:47,Variant,Bangalore,Android,Instagram
385150,2023-09-16 11:43:47,Variant,Bangalore,Android,Instagram
385150,2023-09-22 11:43:47,Variant,Bangalore,Android,Instagram
27609,2024-01-08 18:17:40,Control,Hyderabad,iOS,Organic
27609,2024-01-19 18:17:40,Control,Hyderabad,iOS,Organic
27609,2024-01-31 18:17:40,Control,Hyderabad,iOS,Organic
27609,2024-02-02 18:17:40,Control,Hyderabad,iOS,Organic
27609,2024-02-07 18:17:40,Control,Hyderabad,iOS,Organic
334758,2023-10-04 10:32:43,Control,Mumbai,Android,Instagram
334758,2023-11-08 10:32:43,Control,Mumbai,Android,Instagram
128711,2023-10-14 08:38:39,Variant,Delhi,iOS,Organic
128711,2023-10-16 08:38:39,Variant,Delhi,iOS,Organic
128711,2023-10-23 08:38:39,Variant,Delhi,iOS,Organic
128711,2023-11-08 08:38:39,Variant,Delhi,iOS,Organic
128711,2023-11-11 08:38:39,Variant,Delhi,iOS,Organic
338923,2023-07-20 20:15:21,Control,Mumbai,iOS,Instagram
338923,2023-08-18 20:15:21,Control,Mumbai,iOS,Instagram
164005,2023-10-02 19:22:01,Control,Bangalore,Android,Organic
164005,2023-10-07 19:22:01,Control,Bangalore,Android,Organic
164005,2023-10-10 19:22:01,Control,Bangalore,Android,Organic
164005,2023-10-10 19:22:01,Control,Bangalore,Android,Organic
79343,2023-12-20 18:21:35,Control,Hyderabad,Android,Google Ads
79343,2024-01-21 18:21:35,Control,Hyderabad,Android,Google Ads
79343,2024-01-27 18:21:35,Control,Hyderabad,Android,Google Ads
103852,2023-10-25 15:05:56,Control,Mumbai,iOS,Referral
103852,2023-11-10 15:05:56,Control,Mumbai,iOS,Referral
103852,2023-12-01 15:05:56,Control,Mumbai,iOS,Referral
35993,2023-08-31 12:57:10,Variant,Bangalore,Android,Facebook
35993,2023-08-31 12:57:10,Variant,Bangalore,Android,Facebook
35993,2023-08-31 12:57:10,Variant,Bangalore,Android,Facebook
35993,2023-09-03 12:57:10,Variant,Bangalore,Android,Facebook
35993,2023-09-21 12:57:10,Variant,Bangalore,Android,Facebook
201542,2023-11-05 23:25:23,Control,Hyderabad,iOS,Organic
201542,2023-11-16 23:25:23,Control,Hyderabad,iOS,Organic
201542,2023-11-21 23:25:23,Control,Hyderabad,iOS,Organic
201542,2023-12-02 23:25:23,Control,Hyderabad,iOS,Organic
201542,2023-12-02 23:25:23,Control,Hyderabad,iOS,Organic
369272,2023-09-18 23:00:48,Variant,Bangalore,Android,Organic
369272,2023-09-18 23:00:48,Variant,Bangalore,Android,Organic
369272,2023-09-30 23:00:48,Variant,Bangalore,Android,Organic
369272,2023-10-04 23:00:48,Variant,Bangalore,Android,Organic
369272,2023-10-23 23:00:48,Variant,Bangalore,Android,Organic
369272,2023-10-24 23:00:48,Variant,Bangalore,Android,Organic
369272,2023-10-25 23:00:48,Variant,Bangalore,Android,Organic
45396,2023-07-25 19:41:17,Control,Bangalore,Android,Organic
45396,2023-08-03 19:41:17,Control,Bangalore,Android,Organic
45396,2023-08-05 19:41:17,Control,Bangalore,Android,Organic
45396,2023-08-25 19:41:17,Control,Bangalore,Android,Organic
350180,2023-09-07 10:07:32,Control,Hyderabad,Android,Instagram
350180,2023-10-07 10:07:32,Control,Hyderabad,Android,Instagram
350180,2023-10-11 10:07:32,Control,Hyderabad,Android,Instagram
350180,2023-10-30 10:07:32,Control,Hyderabad,Android,Instagram
318451,2023-07-26 08:13:10,Variant,Bangalore,Android,Referral
318451,2023-08-01 08:13:10,Variant,Bangalore,Android,Referral
318451,2023-08-02 08:13:10,Variant,Bangalore,Android,Referral
318451,2023-08-11 08:13:10,Variant,Bangalore,Android,Referral
318451,2023-08-16 08:13:10,Variant,Bangalore,Android,Referral
63513,2023-09-04 20:28:41,Control,Mumbai,iOS,Instagram
63513,2023-09-21 20:28:41,Control,Mumbai,iOS,Instagram
63513,2023-10-03 20:28:41,Control,Mumbai,iOS,Instagram
63513,2023-10-13 20:28:41,Control,Mumbai,iOS,Instagram
68258,2023-11-05 16:44:57,Variant,Delhi,Android,Organic
68258,2023-11-12 16:44:57,Variant,Delhi,Android,Organic
68258,2023-11-20 16:44:57,Variant,Delhi,Android,Organic
68258,2024-01-01 16:44:57,Variant,Delhi,Android,Organic
350659,2023-10-22 09:30:44,Control,Delhi,Android,Organic
350659,2023-10-24 09:30:44,Control,Delhi,Android,Organic
350659,2023-10-25 09:30:44,Control,Delhi,Android,Organic
350659,2023-10-26 09:30:44,Control,Delhi,Android,Organic
350659,2023-11-30 09:30:44,Control,Delhi,Android,Organic
110461,2023-11-18 02:04:17,Variant,Bangalore,Android,Organic
110461,2023-11-25 02:04:17,Variant,Bangalore,Android,Organic
110461,2023-11-27 02:04:17,Variant,Bangalore,Android,Organic
110461,2023-12-05 02:04:17,Variant,Bangalore,Android,Organic
110461,2023-12-06 02:04:17,Variant,Bangalore,Android,Organic
372722,2023-12-21 03:55:31,Control,Bangalore,Android,Facebook
372722,2024-01-08 03:55:31,Control,Bangalore,Android,Facebook
372722,2024-01-15 03:55:31,Control,Bangalore,Android,Facebook
245862,2023-12-23 22:10:38,Variant,Bangalore,iOS,Google Ads
245862,2024-01-03 22:10:38,Variant,Bangalore,iOS,Google Ads
245862,2024-01-17 22:10:38,Variant,Bangalore,iOS,Google Ads
245862,2024-01-31 22:10:38,Variant,Bangalore,iOS,Google Ads
245862,2024-02-07 22:10:38,Variant,Bangalore,iOS,Google Ads
368295,2024-01-30 06:00:41,Control,Mumbai,iOS,Facebook
368295,2024-02-15 06:00:41,Control,Mumbai,iOS,Facebook
288777,2023-08-23 17:55:05,Variant,Delhi,Android,Organic
288777,2023-09-06 17:55:05,Variant,Delhi,Android,Organic
288777,2023-10-04 17:55:05,Variant,Delhi,Android,Organic
288777,2023-10-08 17:55:05,Variant,Delhi,Android,Organic
371806,2023-12-16 21:42:17,Control,Bangalore,iOS,Google Ads
371806,2023-12-16 21:42:17,Control,Bangalore,iOS,Google Ads
99621,2023-09-23 16:37:51,Variant,Pune,iOS,Google Ads
99621,2023-10-12 16:37:51,Variant,Pune,iOS,Google Ads
99621,2023-10-16 16:37:51,Variant,Pune,iOS,Google Ads
97420,2023-08-30 18:12:16,Control,Bangalore,Android,Organic
97420,2023-09-04 18:12:16,Control,Bangalore,Android,Organic
97420,2023-09-19 18:12:16,Control,Bangalore,Android,Organic
97420,2023-10-09 18:12:16,Control,Bangalore,Android,Organic
97420,2023-10-13 18:12:16,Control,Bangalore,Android,Organic
75251,2023-07-19 15:44:55,Variant,Mumbai,iOS,Instagram
75251,2023-07-19 15:44:55,Variant,Mumbai,iOS,Instagram
75251,2023-08-21 15:44:55,Variant,Mumbai,iOS,Instagram
75251,2023-08-31 15:44:55,Variant,Mumbai,iOS,Instagram
75251,2023-09-11 15:44:55,Variant,Mumbai,iOS,Instagram
59105,2023-11-08 11:21:40,Control,Delhi,Android,Facebook
59105,2023-11-22 11:21:40,Control,Delhi,Android,Facebook
59105,2023-11-24 11:21:40,Control,Delhi,Android,Facebook
59105,2023-12-03 11:21:40,Control,Delhi,Android,Facebook
59105,2023-12-22 11:21:40,Control,Delhi,Android,Facebook
321255,2023-08-08 09:27:08,Control,Chennai,Android,Instagram
321255,2023-08-25 09:27:08,Control,Chennai,Android,Instagram
58434,2023-12-06 02:29:23,Control,Delhi,iOS,Google Ads
58434,2023-12-24 02:29:23,Control,Delhi,iOS,Google Ads
58434,2023-12-25 02:29:23,Control,Delhi,iOS,Google Ads
162330,2023-11-08 18:01:51,Control,Delhi,Android,Organic
162330,2023-12-12 18:01:51,Control,Delhi,Android,Organic
162330,2023-12-20 18:01:51,Control,Delhi,Android,Organic
35432,2023-07-29 17:42:47,Control,Hyderabad,iOS,Organic
35432,2023-08-01 17:42:47,Control,Hyderabad,iOS,Organic
35432,2023-08-26 17:42:47,Control,Hyderabad,iOS,Organic
35432,2023-09-05 17:42:47,Control,Hyderabad,iOS,Organic
35432,2023-09-07 17:42:47,Control,Hyderabad,iOS,Organic
178172,2023-11-03 13:08:31,Variant,Delhi,iOS,Facebook
178172,2023-11-14 13:08:31,Variant,Delhi,iOS,Facebook
178172,2023-11-16 13:08:31,Variant,Delhi,iOS,Facebook
178172,2023-11-24 13:08:31,Variant,Delhi,iOS,Facebook
178172,2023-11-29 13:08:31,Variant,Delhi,iOS,Facebook
178172,2023-12-07 13:08:31,Variant,Delhi,iOS,Facebook
302132,2023-10-01 04:39:18,Variant,Bangalore,Android,Organic
302132,2023-11-18 04:39:18,Variant,Bangalore,Android,Organic
302132,2023-11-21 04:39:18,Variant,Bangalore,Android,Organic
302132,2023-11-22 04:39:18,Variant,Bangalore,Android,Organic
322787,2023-12-12 10:37:53,Control,Chennai,iOS,Google Ads
322787,2023-12-18 10:37:53,Control,Chennai,iOS,Google Ads
322787,2023-12-22 10:37:53,Control,Chennai,iOS,Google Ads
37982,2023-12-18 19:11:44,Variant,Mumbai,Android,Google Ads
37982,2023-12-30 19:11:44,Variant,Mumbai,Android,Google Ads
37982,2024-01-28 19:11:44,Variant,Mumbai,Android,Google Ads
37982,2024-01-28 19:11:44,Variant,Mumbai,Android,Google Ads
5444,2023-07-19 13:38:35,Variant,Delhi,Android,Google Ads
5444,2023-07-22 13:38:35,Variant,Delhi,Android,Google Ads
5444,2023-07-24 13:38:35,Variant,Delhi,Android,Google Ads
5444,2023-08-15 13:38:35,Variant,Delhi,Android,Google Ads
5444,2023-08-18 13:38:35,Variant,Delhi,Android,Google Ads
297130,2024-01-06 12:20:47,Control,Hyderabad,Android,Facebook
297130,2024-01-24 12:20:47,Control,Hyderabad,Android,Facebook
40500,2023-12-13 17:18:18,Variant,Mumbai,iOS,Organic
40500,2023-12-18 17:18:18,Variant,Mumbai,iOS,Organic
40500,2023-12-20 17:18:18,Variant,Mumbai,iOS,Organic
40500,2024-01-04 17:18:18,Variant,Mumbai,iOS,Organic
64621,2023-08-07 08:29:07,Variant,Mumbai,Android,Organic
64621,2023-08-13 08:29:07,Variant,Mumbai,Android,Organic
64621,2023-08-22 08:29:07,Variant,Mumbai,Android,Organic
64621,2023-08-25 08:29:07,Variant,Mumbai,Android,Organic
64621,2023-09-01 08:29:07,Variant,Mumbai,Android,Organic
115231,2023-09-18 09:47:03,Variant,Delhi,Android,Organic
115231,2023-10-03 09:47:03,Variant,Delhi,Android,Organic
115231,2023-10-25 09:47:03,Variant,Delhi,Android,Organic
390436,2023-10-04 22:51:55,Control,Bangalore,Android,Organic
390436,2023-10-25 22:51:55,Control,Bangalore,Android,Organic
390436,2023-10-28 22:51:55,Control,Bangalore,Android,Organic
390436,2023-11-04 22:51:55,Control,Bangalore,Android,Organic
126730,2023-09-21 03:19:13,Variant,Bangalore,Android,Organic
126730,2023-10-27 03:19:13,Variant,Bangalore,Android,Organic
126730,2023-11-03 03:19:13,Variant,Bangalore,Android,Organic
126730,2023-11-06 03:19:13,Variant,Bangalore,Android,Organic
126730,2023-11-09 03:19:13,Variant,Bangalore,Android,Organic
320187,2023-12-15 20:12:18,Control,Bangalore,Android,Organic
320187,2023-12-31 20:12:18,Control,Bangalore,Android,Organic
105837,2023-11-13 09:20:59,Control,Bangalore,Android,Instagram
105837,2023-11-29 09:20:59,Control,Bangalore,Android,Instagram
105837,2023-12-27 09:20:59,Control,Bangalore,Android,Instagram
102580,2023-12-27 00:04:48,Control,Chennai,Android,Facebook
102580,2024-01-05 00:04:48,Control,Chennai,Android,Facebook
102580,2024-01-17 00:04:48,Control,Chennai,Android,Facebook
102580,2024-02-06 00:04:48,Control,Chennai,Android,Facebook
129823,2023-09-03 17:28:00,Variant,Bangalore,Android,Organic
129823,2023-09-07 17:28:00,Variant,Bangalore,Android,Organic
129823,2023-09-09 17:28:00,Variant,Bangalore,Android,Organic
129823,2023-09-14 17:28:00,Variant,Bangalore,Android,Organic
129823,2023-09-24 17:28:00,Variant,Bangalore,Android,Organic
129823,2023-10-07 17:28:00,Variant,Bangalore,Android,Organic
96943,2023-11-16 18:21:48,Variant,Pune,iOS,Organic
96943,2023-12-26 18:21:48,Variant,Pune,iOS,Organic
96943,2023-12-28 18:21:48,Variant,Pune,iOS,Organic
14869,2023-11-21 15:13:54,Variant,Hyderabad,Android,Facebook
14869,2023-12-08 15:13:54,Variant,Hyderabad,Android,Facebook
14869,2023-12-21 15:13:54,Variant,Hyderabad,Android,Facebook
14869,2023-12-27 15:13:54,Variant,Hyderabad,Android,Facebook
14869,2024-01-01 15:13:54,Variant,Hyderabad,Android,Facebook
318545,2023-07-22 06:05:30,Variant,Bangalore,Android,Organic
318545,2023-08-02 06:05:30,Variant,Bangalore,Android,Organic
318545,2023-08-04 06:05:30,Variant,Bangalore,Android,Organic
318545,2023-08-30 06:05:30,Variant,Bangalore,Android,Organic
318545,2023-09-05 06:05:30,Variant,Bangalore,Android,Organic
318545,2023-09-07 06:05:30,Variant,Bangalore,Android,Organic
318545,2023-09-13 06:05:30,Variant,Bangalore,Android,Organic
366954,2023-07-28 21:51:32,Control,Delhi,iOS,Organic
366954,2023-08-06 21:51:32,Control,Delhi,iOS,Organic
366954,2023-08-17 21:51:32,Control,Delhi,iOS,Organic
68154,2023-08-20 17:04:11,Control,Mumbai,Android,Organic
68154,2023-09-04 17:04:11,Control,Mumbai,Android,Organic
68154,2023-09-13 17:04:11,Control,Mumbai,Android,Organic
68154,2023-09-21 17:04:11,Control,Mumbai,Android,Organic
178846,2023-12-20 13:16:50,Control,Hyderabad,iOS,Referral
178846,2023-12-31 13:16:50,Control,Hyderabad,iOS,Referral
196928,2023-07-09 16:24:32,Control,Mumbai,Android,Organic
196928,2023-07-10 16:24:32,Control,Mumbai,Android,Organic
196928,2023-07-11 16:24:32,Control,Mumbai,Android,Organic
196928,2023-07-31 16:24:32,Control,Mumbai,Android,Organic
196928,2023-08-10 16:24:32,Control,Mumbai,Android,Organic
42930,2023-07-13 13:54:40,Variant,Delhi,iOS,Facebook
42930,2023-08-05 13:54:40,Variant,Delhi,iOS,Facebook
42930,2023-08-16 13:54:40,Variant,Delhi,iOS,Facebook
42930,2023-09-07 13:54:40,Variant,Delhi,iOS,Facebook
80737,2023-12-04 11:31:51,Variant,Bangalore,Android,Organic
80737,2024-01-08 11:31:51,Variant,Bangalore,Android,Organic
80737,2024-01-11 11:31:51,Variant,Bangalore,Android,Organic
80737,2024-01-13 11:31:51,Variant,Bangalore,Android,Organic
80737,2024-01-21 11:31:51,Variant,Bangalore,Android,Organic
80737,2024-01-27 11:31:51,Variant,Bangalore,Android,Organic
314908,2023-12-16 11:21:45,Control,Pune,Android,Referral
314908,2023-12-20 11:21:45,Control,Pune,Android,Referral
314908,2023-12-21 11:21:45,Control,Pune,Android,Referral
314908,2023-12-27 11:21:45,Control,Pune,Android,Referral
314908,2024-01-22 11:21:45,Control,Pune,Android,Referral
138426,2024-01-13 22:28:58,Control,Pune,Android,Organic
138426,2024-01-16 22:28:58,Control,Pune,Android,Organic
138426,2024-01-22 22:28:58,Control,Pune,Android,Organic
138426,2024-02-03 22:28:58,Control,Pune,Android,Organic
138426,2024-02-05 22:28:58,Control,Pune,Android,Organic
252342,2023-07-30 19:02:03,Control,Mumbai,iOS,Referral
252342,2023-08-14 19:02:03,Control,Mumbai,iOS,Referral
252342,2023-08-20 19:02:03,Control,Mumbai,iOS,Referral
112272,2023-08-09 00:43:08,Control,Bangalore,Android,Google Ads
112272,2023-08-23 00:43:08,Control,Bangalore,Android,Google Ads
112272,2023-09-19 00:43:08,Control,Bangalore,Android,Google Ads
112272,2023-09-20 00:43:08,Control,Bangalore,Android,Google Ads
69025,2023-12-09 21:30:52,Variant,Delhi,Android,Instagram
69025,2023-12-09 21:30:52,Variant,Delhi,Android,Instagram
69025,2023-12-24 21:30:52,Variant,Delhi,Android,Instagram
69025,2024-01-16 21:30:52,Variant,Delhi,Android,Instagram
113507,2024-01-03 12:33:15,Variant,Bangalore,iOS,Instagram
113507,2024-01-10 12:33:15,Variant,Bangalore,iOS,Instagram
113507,2024-01-22 12:33:15,Variant,Bangalore,iOS,Instagram
113507,2024-02-10 12:33:15,Variant,Bangalore,iOS,Instagram
225912,2024-01-07 04:23:58,Variant,Bangalore,iOS,Referral
225912,2024-01-16 04:23:58,Variant,Bangalore,iOS,Referral
225912,2024-01-27 04:23:58,Variant,Bangalore,iOS,Referral
397588,2023-11-07 07:11:41,Control,Bangalore,Android,Facebook
397588,2023-11-09 07:11:41,Control,Bangalore,Android,Facebook
397588,2023-12-02 07:11:41,Control,Bangalore,Android,Facebook
397588,2023-12-17 07:11:41,Control,Bangalore,Android,Facebook
120385,2023-11-10 02:08:01,Control,Hyderabad,iOS,Instagram
120385,2023-11-27 02:08:01,Control,Hyderabad,iOS,Instagram
385406,2023-08-10 10:44:02,Control,Chennai,iOS,Instagram
385406,2023-08-30 10:44:02,Control,Chennai,iOS,Instagram
385406,2023-09-05 10:44:02,Control,Chennai,iOS,Instagram
54851,2023-09-02 00:14:41,Variant,Delhi,Android,Organic
54851,2023-09-11 00:14:41,Variant,Delhi,Android,Organic
54851,2023-09-23 00:14:41,Variant,Delhi,Android,Organic
54851,2023-10-17 00:14:41,Variant,Delhi,Android,Organic
399332,2023-12-26 00:02:42,Variant,Delhi,Android,Organic
399332,2024-01-07 00:02:42,Variant,Delhi,Android,Organic
399332,2024-01-18 00:02:42,Variant,Delhi,Android,Organic
399332,2024-01-23 00:02:42,Variant,Delhi,Android,Organic
399332,2024-01-25 00:02:42,Variant,Delhi,Android,Organic
399332,2024-02-06 00:02:42,Variant,Delhi,Android,Organic
399332,2024-02-07 00:02:42,Variant,Delhi,Android,Organic
44759,2023-08-04 15:46:30,Control,Hyderabad,Android,Organic
44759,2023-08-17 15:46:30,Control,Hyderabad,Android,Organic
44759,2023-08-20 15:46:30,Control,Hyderabad,Android,Organic
54809,2023-09-04 13:17:04,Variant,Hyderabad,Android,Google Ads
54809,2023-09-05 13:17:04,Variant,Hyderabad,Android,Google Ads
54809,2023-09-07 13:17:04,Variant,Hyderabad,Android,Google Ads
54809,2023-09-18 13:17:04,Variant,Hyderabad,Android,Google Ads
54809,2023-09-30 13:17:04,Variant,Hyderabad,Android,Google Ads
375098,2023-12-26 23:10:17,Control,Hyderabad,Android,Organic
375098,2024-01-04 23:10:17,Control,Hyderabad,Android,Organic
375098,2024-01-08 23:10:17,Control,Hyderabad,Android,Organic
375098,2024-02-03 23:10:17,Control,Hyderabad,Android,Organic
41991,2023-12-07 17:23:19,Variant,Pune,Android,Organic
41991,2023-12-15 17:23:19,Variant,Pune,Android,Organic
41991,2023-12-24 17:23:19,Variant,Pune,Android,Organic
75548,2023-11-09 10:58:36,Variant,Bangalore,Android,Instagram
75548,2023-11-12 10:58:36,Variant,Bangalore,Android,Instagram
75548,2023-11-27 10:58:36,Variant,Bangalore,Android,Instagram
75548,2023-12-08 10:58:36,Variant,Bangalore,Android,Instagram
75548,2023-12-17 10:58:36,Variant,Bangalore,Android,Instagram
75548,2023-12-30 10:58:36,Variant,Bangalore,Android,Instagram
75548,2024-01-01 10:58:36,Variant,Bangalore,Android,Instagram
304707,2023-09-17 22:32:57,Variant,Chennai,Android,Instagram
304707,2023-09-21 22:32:57,Variant,Chennai,Android,Instagram
304707,2023-09-27 22:32:57,Variant,Chennai,Android,Instagram
285774,2023-10-25 18:00:41,Variant,Mumbai,Android,Facebook
285774,2023-11-11 18:00:41,Variant,Mumbai,Android,Facebook
285774,2023-11-13 18:00:41,Variant,Mumbai,Android,Facebook
285774,2023-11-15 18:00:41,Variant,Mumbai,Android,Facebook
385350,2023-08-24 19:33:17,Control,Hyderabad,iOS,Organic
385350,2023-09-10 19:33:17,Control,Hyderabad,iOS,Organic
123977,2023-10-11 20:29:21,Control,Delhi,iOS,Google Ads
123977,2023-11-08 20:29:21,Control,Delhi,iOS,Google Ads
123977,2023-11-20 20:29:21,Control,Delhi,iOS,Google Ads
